YEAR,MONTH,BEGIN_LAT,BEGIN_LON,TOR_F_SCALE,RADAR_DIST,RADAR_2026
1994,11,32.95,-90.43,0,85.39306290244049,True
1994,4,39.3,-84.97,0,99.62734150741291,True
1994,5,39.23,-87.88,0,108.67212555167004,True
1994,6,40.38,-84.88,0,128.8198492331577,True
1994,6,47.17,-68.92,1,151.81373050293854,True
1994,6,46.87,-68.02,1,93.8226976392498,True
1994,5,38.72,-101.97,0,75.6138838494861,True
1994,6,44.42,-85.27,0,69.42450061458473,True
1994,7,44.32,-84.93,0,67.29284075801087,True
1994,8,28.55,-82.38,0,93.95432677146975,True
1994,7,28.7,-82.57,0,111.82820113402182,True
1994,4,33.27,-93.23,2,107.50012091520439,True
1994,6,39.68,-101.8,2,35.84626001576427,True
1994,7,39.28,-97.77,0,129.18746075876396,True
1994,4,31.43,-91.8,1,115.82644686514811,True
1994,10,27.97,-80.58,0,17.50391655006704,True
1994,6,41.87,-96.77,0,69.71876398678144,True
1994,6,42.07,-96.63,1,86.18268468466505,True
1994,11,35.12,-90.38,1,52.365187566043616,True
1994,5,40.78,-97.92,0,67.46480167480311,True
1994,5,40.88,-98.12,0,67.8580265222728,True
1994,10,40.47,-99.27,0,72.05893258067044,True
1994,10,40.47,-99.27,0,72.05893258067044,True
1994,6,40.63,-98.42,1,34.42818738530909,True
1994,6,40.6,-98.52,1,31.73700963780985,True
1994,7,43.27,-93.43,0,172.79349316566328,True
1994,5,41.0,-98.07,0,81.77751948522202,True
1994,9,26.83,-81.15,0,150.8125268155447,True
1994,11,36.1,-91.48,1,157.3421568292588,True
1994,10,42.22,-98.03,0,170.3890678118158,True
1994,4,42.53,-97.63,1,138.5404196846833,True
1994,2,33.62,-117.93,0,113.55388362863648,True
1994,2,34.25,-118.35,0,78.17989758684904,True
1994,6,39.13,-101.05,1,61.88339462941623,True
1994,6,42.85,-93.62,0,124.70326910593454,True
1994,7,43.13,-93.13,1,162.98169923572686,True
1994,4,41.1,-86.88,2,102.78336645178477,True
1994,6,39.58,-101.72,0,23.751640956362788,True
1994,6,39.53,-101.72,2,18.21041644789986,True
1994,6,39.47,-101.52,1,19.264579315309838,True
1994,6,39.37,-101.75,0,4.288453655989223,True
1994,7,41.75,-101.63,0,90.28848132081258,True
1994,7,28.08,-82.78,0,55.827244006157194,True
1994,6,42.5,-95.43,1,152.37080852630842,True
1994,9,37.25,-101.2,0,122.55408456550374,True
1994,7,42.93,-91.93,0,115.84914392097458,True
1994,7,44.18,-84.28,1,87.95638072856262,True
